;id;created_at;text;sentiment
837;691050;2020-06-28 16:40:57+00:00;"RT @JimScalpert: $SPX / $SPY  💯% confirmed Squirrel pattern.

🐿️🐿️🐿️🐿️🐿️🐿️🐿️🥜🌰🥜🌰🥜🌰 https://t.co/ot7FNNT21s";neutral
539;876987;2020-07-13 16:57:50+00:00;"""Sound collision."" $SPX #Ramius https://t.co/wTjFIBKi8K";negative
854;885309;2020-07-13 10:37:50+00:00;$AZZ - AZZ Inc. 2021 Q1 - Results - Earnings Call Presentation. https://t.co/CnXPf3OKtO #economy #markets #stocks;neutral
362;174482;2020-04-23 13:35:19+00:00;"Stocks open higher as unemployment claims continue to rise, but at slower pace.
-Dow industrials up 71 points, or 0.3%
-S&P 500 rises 0.4% to 2,810.46
-Nasdaq Composite up 0.3% at 8,521.15
#DOW #US30 #SPX500 #NASDAQ #MarketWatch";negative
458;228663;2020-04-28 16:41:59+00:00;"RT @eWhispers: #earnings before the open tomorrow 

https://t.co/lObOE0dgsr 

$BA $GE $MA $SPOT $HAS $ANTM $APRN $YUM $HUM $AMT $GD $NOC $V…";neutral
442;100442;2020-04-17 14:45:31+00:00;Aaaaand I gave it back on a failed breakout for $gene #daytrading #stocks https://t.co/X6acTxvxuW;negative
135;450936;2020-06-08 17:48:59+00:00;"RT @ETFtrends: Making Salient Points About ESG Investing
Read More > https://t.co/ZygMIFybpr
#etf #investing #stocks #business #news";positive
745;259331;2020-05-03 13:47:37+00:00;"RT @eWhispers: #earnings for the week 

https://t.co/lObOE0dgsr 

$AMZN $TSLA $MSFT $AAPL $AMD $BA $FB $LUV $MMM $GE $AAL $UPS $TWTR $PFE $…";neutral
842;935489;2020-07-16 10:08:40+00:00;RT @DisturbedDendro: ALERT! Two-year #postdoc in #Calgary #Alberta focused on assessment and modelling of #OldGrowth #forests of above- and…;neutral
872;240611;2020-04-29 21:00:02+00:00;RT @RampCapitalLLC: Imagine not being long into $AMZN earnings https://t.co/R5f5vGVXqS;positive
370;190173;2020-04-24 12:26:44+00:00;"RT @AndrewThrasher: [New Post] Why Volatility Suggests Further Equity Weakness May be In Store
$VIX $SPX 
https://t.co/phvswBTBHu";negative
918;721120;2020-06-30 13:04:48+00:00;ya ya $Spx 3,400, spx 2,900, spx 2,600. i can call numbers too. crash this crash that, truth is, FEDS were able to get S&P 500 to 3,100 without spending more than 5% of their intended use. just think what they can do if they really wanted to. stop fighting, follow fed + price.;negative
793;435920;2020-06-06 16:00:10+00:00;"Currently holding:

$QQQ 1/15/2021 $310C
$T 1/21/22 $5C 

I left a lot of money on the table last week but overall I’m happy with the continued growth. My account is currently up 51% in three weeks. Excited for next week!";positive
500;238308;2020-04-29 23:27:07+00:00;Gary Shedlin Sells 2,625 Shares of BlackRock, Inc. $BLK Stock https://t.co/e2eXvUSk0D #stocks;negative
250;84624;2020-04-16 16:09:39+00:00;RT @RichLightShed: We now forecast @disneyplus will reach 90 million subscribers by the end of fiscal (Sept) 2021 and could break 100 milli…;positive
618;902509;2020-07-14 11:08:50+00:00;"RT @israel_massa: $JPM | JPMorgan Q2 20 Earnings: 
- Revenue $33.82B (exp $30.57B) 
- EPS: $1.32 (exp $1.01) 
- Provision For Credit Loss:…";negative
570;719186;2020-06-30 14:50:19+00:00;"RT @scriptstotrade: $CARV $POLA $VXRT $BYFC
Here is our #SentimentCandle Don’t get caught in the wrong side of the trend
Green= #Bullish
Wh…";neutral
1207;215901;2020-04-27 15:05:05+00:00;$INTC give me a $56 range retest so we can “maybe” go $52s 😁 #Stocks #OptionsTrading https://t.co/ghX9LNm0HY;neutral
701;883682;2020-07-13 12:24:43+00:00;$SPX $SPY Nice gap up 🚀7/15 320 call bought on Friday gonna pay. Also holding a longer dated call spread, let's rip it 🤑 https://t.co/wzuNFoM5ex;positive
23;562362;2020-06-17 01:55:39+00:00;"RT @Reveretrading: As promised, June 17 Plan

*Click on Picture to Expand* 📌

Please feel free to share or like, I would appreciate your su…";neutral
1109;822331;2020-07-09 22:50:32+00:00;"RT @TheDividendDean: 📈 Free Technical Analysis Stock Lesson 📉

Want to learn more about the tools day traders use?

I'm going to break down…";neutral
632;89291;2020-04-16 12:08:03+00:00;RT @intell_invest: Dear Premium Major Markets Members, the Daily Update was sent out. Not a member yet? Visit my website to signup: 1 month…;neutral
699;147494;2020-04-21 10:45:44+00:00;$AAPL $272.50 PM.. wants $260 test.;neutral
44;482491;2020-06-10 15:54:01+00:00;Told ya so @CNBCFastMoney . Tesla $tsla up another 7.5% today so far today to $1,011. At this rate we’ll be at 2k by the end of June. 😉 #tesla #ev #cnbc #stocks #stockmarket #space #batteries #cybertruck #teslasemi https://t.co/kurTilLYSq;positive
514;590135;2020-06-19 03:52:38+00:00;@Microsoft $AAPL $AMZN $BTC $ETH $FB $GOOG $QQQ $SPY $TSLA https://t.co/MbysAmfhaB #money #entrepreneur #trading #investing #stock #stockmarket #forex #crypto #Bitcoin #Coinbase #Robinhood;neutral
269;300916;2020-05-06 06:09:13+00:00;CFRA Research - L Brands, Inc.: | https://t.co/Rb88kBPhNb #equity #stocks https://t.co/y4mBgzapnS;neutral
1241;161734;2020-04-22 09:36:54+00:00;"RT @DreadBong0: A Deep Dive on the Data-focused @Vectorspace_AI

👉 https://t.co/7MLTR4r1L4

✅ How to buy $VXV

✅ Team background & TR

✅ Pr…";neutral
1044;890675;2020-07-14 22:28:04+00:00;"RT @WingGirlTrade: SWING TRADING in this unbelievably good market

Highly recommend this FREE ""Swing Trading Strategy"" ebook from the profe…";positive
645;79488;2020-04-16 22:00:48+00:00;"Learn to manage stock market risk with position sizing. 

https://t.co/cCsJaxHap4

$SPY $SPX $QQQ $DJIA $STUDY";neutral
792;833006;2020-07-09 12:11:29+00:00;RT @realJosephRich: Tim Cook furiously trying to save the NASDAQ by buying back $AAPL stock funded by debt bought by the Fed is the lowest…;negative
898;581907;2020-06-19 16:41:01+00:00;"RT @stephenpallotta: $tsla stock doesn't have much more growth potential, it's hit the ceiling..... or has it..........

Check out $aapl an…";negative
304;278485;2020-05-05 20:17:29+00:00;Disney misses quarterly profit estimates, offering the first assessment of the damage the pandemic has wreaked on the entertainment giant's business https://t.co/7QsqF5qWQp $DIS;negative
925;378085;2020-06-01 10:52:14+00:00;RT @BioStocks: $MRK $AZN LYNPARZA Receives Positive Opinion from EU CHMP for First-Line Maintenance Treatment of Patients with Germline BRC…;positive
264;610529;2020-06-22 15:55:30+00:00;$AAPL - Apple's chip will outperform Intel's Macs - analyst https://t.co/JJB5jTpGyf #BUYAAPL;positive
1013;207704;2020-04-26 09:07:33+00:00;"@CN_wire LOL, that sounds like a court drama in the TV series.🤪

Li posted these in Dangdang's office and declare a war to his wife, Yu Yu(俞渝).

By the way, Yu was the founder too. She declined the merge plan from Amazon.
$Dang $AMZN #当当 #LiGuoqing #李国庆 https://t.co/KOOzFxkWz5";neutral
881;687007;2020-06-27 01:07:16+00:00;.@Jefferies it looks like your analyst Brent Thill believes democracy still has some life left to be beaten out of by $FB.;negative
8;313771;2020-05-07 04:58:41+00:00;RT @SMA_alpha: The #CDC U.S. New Case data has a 2 day lag, but saw another encouraging decline #WHO Global New Case data still flat at the…;negative
1200;43528;2020-04-13 06:56:41+00:00;RT @i_Know_First: Beat Stock Market With AI in Corona Times: Top 20 Stocks For This Week ☆ Oil Forecast: Is It The Right Time to Buy? Guide…;positive
527;403828;2020-06-03 10:41:02+00:00;$SPLK #Stocks #StockMarket #Splunk reported Q1 EPS on https://t.co/savSNTKlN1 https://t.co/AmbIdDTC97;neutral
55;188124;2020-04-24 14:32:14+00:00;Nomura Increases Tractor Supply $TSCO Price Target to $95.00 https://t.co/MKWK2oCfnz #stocks;positive
763;873119;2020-07-13 20:15:42+00:00;2 million Robinhood accounts rammed with OTM call options just evaporated.. $QQQ $SPX;neutral
475;113911;2020-04-18 09:58:42+00:00;"RT @ToneVays: With only 1 hour to go, $SPX is on a Trifecta of a Rejection.
1. Perfected to TD Sell (Also many stocks like $AAPL, $GOOG, $F…";negative
983;329412;2020-05-09 20:42:28+00:00;RT @SeekingAlpha: $XLE - XLE Weekly: Re-Test Of Key Resistance Holds As Relief Rally Stalls. https://t.co/6hJbBWhGp1 #stocks #markets #fina…;positive
846;629342;2020-06-23 12:22:00+00:00;Weebles Wobble but they Don't Fall Down $FXE $ACWI $FXB $UUP $SPX $FXA $FXC $FXY https://t.co/LEIAtCoFoH;neutral
426;46733;2020-04-14 21:43:59+00:00;"$AMZN

Talk about strength.. I’m glad most Large Cap ETFs in my IRA’s are loaded up. https://t.co/1MnZr40iM3";positive
833;132558;2020-04-20 12:34:01+00:00;"RT @the_chart_life: The 'Wall of Worry' is losing some bricks. Great for society, but maybe not for stocks? The ""good news selloff"" thesis,…";positive
1137;2096;2020-04-09 20:05:53+00:00;"RT @unseen1_unseen: Market finishes higher.   

Dow up +280pts 
SP500 up +1.44%
Nasdaq up 0.77%

It was a very good week for the market. Fi…";positive
664;613209;2020-06-22 13:27:50+00:00;$spy $gspc $aapl $nflx $goog $tsla Wells Fargo's 'idiosyncratic' Gap upgrade due to Athleta and real estate value  https://t.co/KXXTKR52MT;positive
298;571922;2020-06-18 12:02:02+00:00;RT @Sarge986: Sizzling Nasdaq, Covid Crossroads, Coins Collect Dust, Thoughts on BP $KR $KFY $JBHT $LSTR $UPS $FDX $AMZN $MA $DIS $AAPL $FB…;neutral
210;205448;2020-04-26 16:45:15+00:00;RT @SeekingAlpha: $SH - SH: An Effective Way To Short The Market In Your IRA. https://t.co/ZBOhG5xH22 #stocks #economy #business;positive
729;190669;2020-04-24 11:43:46+00:00;"RT @OptoCMC: 📈10 small-cap values stocks to watch, with @OptionsHawk 

#stocks #value #Covid_19 #coronavirus 

https://t.co/30KoewBvUB http…";neutral
215;631813;2020-06-23 07:10:00+00:00;RT @PhanVeeLeung: So here he comes with the clarification... Good try, Navarro. Guess he and his friends needed a dip in $Spx to buy...;positive
355;586271;2020-06-19 13:03:23+00:00;RT @ScalpMaster1: Long Watches: $AMZN, $TSLA, $IMRN, $AAPL, $BABA! Short Watches: $PM!;neutral
222;279441;2020-05-05 19:41:32+00:00;"$ITOX .01s getting slapped. Nothing on L2 till 2 cents
$SPY $SPX $QQQ $ES_F $NQ_F $RTY_F $ZB_F $GC_F $NDX $RUT $AAPL $NFLX $AMZN $TSLA $FB $MSFT $DIA $NDX $IWM $QCOM $GDX $DAX $BYND $TWTR $GLD $SLV $GE_F $BABA $TLT $LYFT $VXX $TVIX $VIX $XLE $XOM $JPM $GS $GOOG $DIS $IBM #Options https://t.co/ZLFlzyeOtG";neutral
1184;749334;2020-07-02 17:10:23+00:00;RT @SheepKnowMore: $FB has a different tone because of mass suppression of dissenting voices. Folks are more fearful of backlash, not reali…;negative
187;258392;2020-05-03 16:08:21+00:00;💯🔛🖥@Microsoft: Microsoft is infesting Windows 10 with annoying ads https://t.co/jLbj5vMmpo $MSFT #Microsoft #Technology #Tech #MSFT #digitaltransformation https://t.co/TtQlml3Mft;negative
118;34481;2020-04-13 20:18:54+00:00;"$RCL lost over 16% and is Monday's worst performing $SPX #stock; $NCLH lost over 12% and $HOG lost over 9% while $TDG $CAT $GPS $SIVB $UAL and $LB all closed down over 8% on the day #trading";negative
115;872570;2020-07-13 20:46:22+00:00;"$BIDU $SAVE $WORK $T $AAPL $C $MSFT 
$XLF $SPY $FB $CHWY $PTON $DIS $F $ADBE $CSCO $JPM $CCL $MGM $IWM $HD $V $TWTR $XLE $XOM

To enhance your experience in trading and get instant help click here https://t.co/o02HlQ7vQI https://t.co/hIMMPsGVB0";positive
999;233277;2020-04-28 11:41:30+00:00;TIP OF THE DAY: Trading is all about the price, nothing else. The rest is just unnecessary noise. Price is the only real truth that you can rely on! #trading #price #tipoftheday #JSE #stocks #shares;positive
1152;757988;2020-07-02 02:34:14+00:00;"RT @AnalystMarketer: In the team we trust 🙏https://t.co/zp6vcyvl9U
Alert + update+ chatroom 💻📱

Watchlist 📝 & chart 📈
$SPY $TSLA $SHOP $AMZ…";positive
1254;135344;2020-04-20 05:39:24+00:00;"Sensex, Nifty lose early gains
#Nifty #Sensex #nifty50 #NIFTYFUTURE #StockMarket #stockstowatch #markets #Sharemarket #coronavirus #CoronavirusOutbreak @stoktalk_ #BSE #NSE  #Stock2020 #StocksToTrade #Bears #stocks 
https://t.co/SYu6iXMhwO";negative
1062;518927;2020-06-14 11:15:15+00:00;RT @AmericanBanking: Seanergy Maritime Holdings Corp. $SHIP Given $0.95 Average Target Price by Brokerages https://t.co/q0fZSt9e8x #stocks;neutral
1293;100468;2020-04-17 14:43:51+00:00;"RT @MightySoldiers: #DayTrading #livestream
Live Benzinga Pro and Trade Ideas scans!

#stocks #invest #daytrade #stockmarket
https://t.co/v…";neutral
902;114975;2020-04-18 05:07:31+00:00;"@dalminium @Skelrad @KeithMcCullough I am not a trader but when I saw $sfm for a long looked into that and will be holding that one for a while, nice to see $JPM target raised this afternoon.
https://t.co/ThZElK1bWd";positive
339;655297;2020-06-25 15:58:57+00:00;Pilots in Pakistan air crash distracted by ... $AAPL $AMZN $BTC $ETH $FB $GOOG $MSFT $QQQ $SPY $TSLA #cnbc #foxbusiness #business #money #entrepreneur #trading #investing #investment #stock #stockmarket #forex #crypto #cryptocurrency #Bitcoin #Ethereum #Coinbase #Robinhood https://t.co/8f5TNzCEOd;negative
86;311803;2020-05-07 11:31:35+00:00;"Another day, another overnight bid higher. Gotta love low volume overnight rallies off key support levels. 

$spx $spy https://t.co/DFsBzOtO27";positive
609;865576;2020-07-12 17:36:58+00:00;"RT @Hypifyio: Meet Your Staff! These are some of the best traders in the Hypify Community and their job is to teach YOU! 

@Prodiggyy26 
@_…";positive
951;562684;2020-06-17 01:06:58+00:00;"RT @TriggerTrades: Levels 📊 Notes 📝 Trends 📈

$SPY $SPX #ES_F

Last post, I projected a bounce early in the week 📅 to 3132 to complete wave…";neutral
183;842551;2020-07-10 18:32:18+00:00;$UAVS has $AMZN written all of it.   Increasing headcount 1000%.   Business must be booming.;positive
249;333684;2020-05-09 04:01:03+00:00;Investment Analysts’ Upgrades for May, 8th $AEHR, AFLYY, BCOR, CHEF, CNP, CPK, CPTA, CSV, CUE, DISH https://t.co/zvwESItE0X #stocks;neutral
231;603592;2020-06-21 01:15:45+00:00;Short Interest in Lions Gate Entertainment Corp. $LGF.A Declines By 14.3% https://t.co/shmVrLxhZm #stocks;negative
600;179910;2020-04-23 01:11:03+00:00;SpaceX moves ahead with Starlink satellite launch amid pandemic https://t.co/hvezwbTvyI #markets #globalmarket #stocks #StockMarket #stocktowatch #StockMarketInsights #StockMarketToday #StockMarketNews https://t.co/yj48xmTmSj;neutral
1215;28039;2020-04-12 19:02:09+00:00;RT @JP30361625: Word on the street has $DECN making a significant move on Monday! Proud to be an early supporter of this company! Stay tune…;positive
1030;637731;2020-06-24 19:01:15+00:00;"RT @DeItaOne: **APPLE TO RE-CLOSE 7 STORES IN HOUSTON, TX ON COVID-19 SPIKE
$AAPL";negative
326;710063;2020-06-29 02:25:02+00:00;Are you ready for your 10-Day free trial, No credit Card required. Begin growing your portfolio with OptionAlarm Option Swing Trades today! https://t.co/7I5Am7xkYr $AAPL$NVDA $MSFT;neutral
125;512655;2020-06-13 07:51:43+00:00;RT @RTTNews: TSX Ends On Firm Note As Stocks Rebound After Recent Sell-off https://t.co/t3bMgmf8o7 #stocks #trading #rttnews https://t.co/U…;positive
253;718503;2020-06-30 15:27:13+00:00;"Banks may face a tsunami of problems as three factors collide: rise in non-performing loans, deflationary pressures from a prolonged crisis and central bank keeping negative rates that destroy banking profitability. 

https://t.co/shZWdA7anO

#ECB #banking #economy #stocks #bonds";negative
255;538387;2020-06-16 18:49:57+00:00;NextEra Energy's Utilities Fall Short in Energy Efficiency @themotleyfool #stocks $NEE $DUK https://t.co/tQ79w62yLC;negative
985;118974;2020-04-19 17:36:20+00:00;"RT @theanimal23: My holdings in my IRA:
$ROKU, $AYX, $FSLY, $TTD, $SHOP, $VEEV, $FIVN, $CRWD, $PINS, $DDOG, $MDB, $COUP, $AMZN, $MSFT, $NVD…";neutral
646;594350;2020-06-20 14:36:33+00:00;😳😷🤢 $SPY $SPX $QQQ $IWM $DJI $AAPL $TSLA $FB $AMZN $GS $JPM $BAC $C $GOOGL $SPOT $XLE $BA $BABA $UVXY $LYFT $CMG #ES_F #coronavirus #COVID19 #BREAKING #bitcoin https://t.co/RXphnpS5eX;neutral
936;882133;2020-07-13 13:35:46+00:00;Buy the Dip replaced with plain old FOMO - pick faves and set stops. Tech still rules to day. Dow up one percent but Nasdaq still the tell & up 1.25%. FAANG & Friends intra-sector rotation= All in the green as $SQ leads (rebound off selloff last week) while $MSFT lags the group;positive
505;368538;2020-05-31 09:33:02+00:00;"RT @apollotradingsd: Saturday:  country descends into chaos

Sunday:  chaos deepens

Monday:  $SPX rallies 2% for no reason, Trump declares…";negative
588;112239;2020-04-18 15:17:04+00:00;RT @psk2329: Yuge names reporting next 3 weeks. Lots of “unprecedented times” and no guidance. Curious to see how many of these fade after…;positive
739;430358;2020-06-05 09:34:45+00:00;"Asia Pacific stocks higher ahead of U.S. jobs report; airline stocks mostly soar.

$AMZN $AAPL $AMD $BA $BABA $FB $CRM $DDOG $TGT $GOOGL $ROKU $TSLA $SPX $SPY $TDOC $COST $ZM $GILD $USO $NVDA $ROKU $BYND $NFLX";positive
958;697786;2020-06-29 20:26:58+00:00;Big names ditching $fb doesn't matter, out of control employment doesn't matter, fraud doesn't matter, profitability doesn't matter, people dying doesn't matter. Nothing matters, stocks only go up, just buy buy buy!!! $spy;positive
863;189427;2020-04-24 13:19:23+00:00;"RT @newsinvesting: #Stocks - U.S. #Futures Higher; More Stimulus on Way - https://t.co/reTfCYJjmz";positive
1223;791762;2020-07-07 21:32:44+00:00;From the makers of the MP3 codec… imagine the reduction in streaming costs for #NFLX, $AKAM, $GOOG, etc. https://t.co/HNP2Z2sJCf;neutral
411;113312;2020-04-18 12:25:03+00:00;"There are no free lunches 
Oil $50 #HOLD $2,000 in weeks #bullish $UCO $JNUG $NUGT taking off soon exponential upside
#Coronavirus the moment for #helicoptermoney https://t.co/OvtQRE3qXf $JNUG $NUGT $UCO $ERX $OIL $EWJ $EWG $EWL $EWP $EWN $GDX $MS $SAN $JPM $GDXJ #HelicopterMoney";negative
198;845622;2020-07-10 15:48:39+00:00;"Short-term profit margins for European gas-fired electricity generation are set for increased volatility in July.
#gas #margins #pricing #stocks #ICIS #profit https://t.co/nPploDx7An";positive
